
============================================================
  TCC - Pipeline de Dados Publicos | ABATIA
============================================================
 Modo: Somente Etapa 1 - Crawler

Nenhum checkpoint encontrado — iniciando do zero.
  Reprocessar erros: nenhum erro no log — nada a re-enfileirar.

============================================================
  Crawler iniciado: ABATIA
  Páginas já visitadas (checkpoint): 0
  URLs na fila: 1
  Reprocessar erros: ATIVADO
============================================================

  Modo: SEM LIMITE de páginas
  [1/sem limite] fila=0 | depth=0 | http://abatia.pr.gov.br/
  [90/sem limite] fila=396 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [91/sem limite] fila=395 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [92/sem limite] fila=394 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [93/sem limite] fila=393 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [94/sem limite] fila=392 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [95/sem limite] fila=391 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [96/sem limite] fila=390 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [97/sem limite] fila=389 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [98/sem limite] fila=388 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [99/sem limite] fila=387 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [100/sem limite] fila=386 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [101/sem limite] fila=385 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [102/sem limite] fila=384 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [103/sem limite] fila=383 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [104/sem limite] fila=382 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [105/sem limite] fila=381 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [106/sem limite] fila=380 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [107/sem limite] fila=379 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [108/sem limite] fila=378 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [109/sem limite] fila=377 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [110/sem limite] fila=376 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [111/sem limite] fila=375 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [112/sem limite] fila=374 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [113/sem limite] fila=373 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [114/sem limite] fila=372 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [115/sem limite] fila=371 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [116/sem limite] fila=370 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [117/sem limite] fila=369 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [118/sem limite] fila=368 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [119/sem limite] fila=367 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [120/sem limite] fila=366 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [121/sem limite] fila=365 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [122/sem limite] fila=364 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [123/sem limite] fila=363 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [124/sem limite] fila=362 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [125/sem limite] fila=361 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [126/sem limite] fila=360 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [127/sem limite] fila=359 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
  [128/sem limite] fila=358 | depth=3 | http://www.abatia.pr.gov.br//index.php?sessao=b054603368n5b0&id_secretaria=2928&
